node,seq,time_s,rssi_dbm,uav_x,uav_y,uav_z
45,281,567.734887435,-80.1133871284,240.000206032,-46.5798869358,30
33,282,569.534887451,-81.8997750203,240.000162819,-37.5798889833,30
34,282,569.551554118,-81.8907947432,240.000162419,-37.4965556696,30
45,282,569.734887445,-81.2953118217,240.000158018,-36.5798892682,30
33,283,571.534887445,-81.2500091662,240.000114803,-27.5798915615,30
34,283,571.551554112,-81.248649188,240.000114403,-27.4965582477,30
21,284,573.334887451,-81.833282977,240.000071589,-18.5798938248,30
33,284,573.534887448,-81.592581573,240.000066787,-17.5798940946,30
34,284,573.551554115,-81.5994683448,240.000066387,-17.4965607808,30
21,285,575.334887437,-80.3901084913,240.00002357,-8.57989665238,30
21,286,577.334887433,-79.9412360025,239.999975549,1.4201003095,30
21,287,579.33488744,-80.7205687149,239.999927528,11.4200973264,30
9,288,581.134887446,-81.39600354,239.999894092,20.4200944776,30
10,288,581.151554113,-81.3913373019,239.999893927,20.5034277835,30
9,289,583.134887446,-81.3379897541,239.999874363,30.4200909896,30
10,289,583.151554113,-81.3418052535,239.999874198,30.5034242955,30
10,296,597.151554112,-81.2790631514,269.999863074,28.8355919744,30
11,296,597.168220779,-81.276640235,269.999863377,28.7522586691,30
10,297,599.151554114,-81.4963011344,269.999899417,18.8355953815,30
11,297,599.168220781,-81.5022765538,269.99989972,18.7522620723,30
22,297,599.351554116,-81.7038533045,269.999903051,17.8355956809,30
22,298,601.351554103,-80.3157920202,269.99993939,7.83559883999,30
22,299,603.3515541,-79.958530523,269.999975729,-2.16439805095,30
22,300,605.351554108,-80.8198520767,270.000023743,-12.1643951916,30
34,301,607.551554112,-81.2779386003,270.000094837,-23.1643923272,30
35,301,607.568220779,-81.2755417271,270.000095375,-23.2477256403,30
34,302,609.551554114,-81.4990574565,270.000159467,-33.164389715,30
35,302,609.568220781,-81.5050471103,270.000160006,-33.2477230281,30
46,302,609.751554116,-81.6972504054,270.00016593,-34.1643894628,30
46,303,611.751554103,-80.3121205613,270.00021322,-44.1643870636,30
46,304,613.7515541,-79.9596161649,270.000249548,-54.1643848965,30
46,305,615.751554108,-80.8250926639,270.000285876,-64.1643827845,30
58,306,617.951554112,-81.2768158711,270.000325834,-75.1643807722,30
59,306,617.968220779,-81.2744453349,270.000326137,-75.2477140932,30
58,307,619.951554114,-81.5018059909,270.000362158,-85.1643791001,30
59,307,619.968220781,-81.5078270417,270.000362461,-85.2477124211,30
70,307,620.151554116,-81.6906543184,270.00036579,-86.1643789419,30
70,308,622.151554103,-80.308464874,270.000402114,-96.1643771948,30
70,309,624.1515541,-79.960720782,270.000438433,-106.164375881,30
70,310,626.151554108,-80.8303451221,270.000474752,-116.164374711,30
82,311,628.351554112,-81.2757148967,270.000514702,-127.1643734,30
83,311,628.368220779,-81.2733837628,270.000515004,-127.247706725,30
82,312,630.351554114,-81.5045785878,270.000551015,-137.164372629,30
83,312,630.368220782,-81.5106350642,270.000551318,-137.247705963,30
94,312,630.551554116,-81.6840651062,270.000554646,-138.164372565,30
94,313,632.551554103,-80.3048249689,270.000590959,-148.16437176,30
94,314,634.5515541,-79.9618443636,270.000627272,-158.164371011,30
94,315,636.551554108,-80.8356093908,270.00066358,-168.164370785,30
106,316,638.751554112,-81.274629034,270.000703519,-179.164370512,30
107,316,638.768220779,-81.2723373247,270.000703821,-179.247703845,30
106,317,640.751554114,-81.5073646011,270.000739826,-189.164370309,30
107,317,640.768220782,-81.5134564542,270.000740128,-189.247703651,30
118,317,640.951554116,-81.6774827994,270.000743456,-190.16437034,30
118,318,642.951554103,-80.3012009035,270.000779759,-200.164370481,30
118,319,644.9515541,-79.9629869103,270.000816061,-210.164370672,30
118,320,646.951554104,-80.4318342855,271.634898962,-216.675587835,30
118,321,648.951554105,-80.502490352,279.317099525,-210.273727421,30
118,322,650.951554116,-81.6368756064,286.999300127,-203.871866975,30
119,322,650.968220777,-81.0172728066,287.063318444,-203.818518157,30
107,323,652.768220785,-81.8205775052,293.977298978,-198.056843761,30
119,323,652.968220774,-80.7551968958,294.745518992,-197.416657755,30
107,324,654.768220783,-81.6460715541,300.000785367,-190.878090898,30
108,324,654.784887449,-81.63879016,300.000784926,-190.79475757,30
119,324,654.968220784,-81.7240227819,300.000780076,-189.878090912,30
107,325,656.768220779,-81.2415394152,300.00073245,-180.878091102,30
108,325,656.784887445,-81.2424238392,300.000732009,-180.794757774,30
95,326,658.56822078,-81.3962974769,300.000684825,-171.878091263,30
107,326,658.768220785,-81.8332562592,300.000679533,-170.878091256,30
108,326,658.784887451,-81.8418972685,300.000679092,-170.794757928,30
95,327,660.568220769,-80.1583922301,300.000635187,-161.878091557,30
95,328,662.568220768,-80.031469239,300.00061056,-151.878092218,30
95,329,664.568220777,-81.0830980681,300.000585933,-141.878092829,30
83,330,666.368220779,-81.2827533729,300.000563319,-132.878093417,30
84,330,666.384887445,-81.2802085688,300.000562877,-132.794760096,30
83,331,668.368220781,-81.4877024361,300.00051039,-122.878094535,30
84,331,668.384887447,-81.4935668906,300.000509949,-122.794761214,30
71,332,670.168220772,-80.5417589068,300.000462754,-113.878095595,30
71,333,672.168220767,-79.9282794114,300.000409825,-103.878096748,30
71,334,674.168220773,-80.550247067,300.000382808,-93.8780982769,30
59,335,675.968220781,-81.4826629808,300.000360633,-84.8780996752,30
60,335,675.984887447,-81.4769033916,300.000360428,-84.7947663585,30
59,336,677.968220779,-81.2850156702,300.000335994,-74.8781012832,30
60,336,677.984887445,-81.2876692037,300.000335789,-74.7947679665,30
47,337,679.768220777,-81.0722743776,300.000293558,-65.8781030694,30
47,338,681.768220768,-80.027797006,300.000240618,-55.8781051846,30
47,339,683.768220769,-80.1638654859,300.000187678,-45.8781072497,30
35,340,685.568220785,-81.8258020026,300.000157457,-36.8781093272,30
36,340,685.584887451,-81.8172681141,300.000157251,-36.7947760184,30
47,340,685.768220781,-81.4080610405,300.000154992,-35.8781096012,30
35,341,687.568220779,-81.2408309983,300.000132807,-26.8781118973,30
36,341,687.584887445,-81.2400819276,300.000132601,-26.7947785884,30
23,342,689.368220784,-81.7115644633,300.000110622,-17.8781141583,30
35,342,689.568220783,-81.6524365429,300.000108157,-16.8781144173,30
36,342,689.584887449,-81.6598190151,300.000107951,-16.7947811085,30
23,343,691.36822077,-80.3200947105,300.00007137,-7.87811701189,30
23,344,693.368220767,-79.9572881352,300.000018419,2.12187996097,30
23,345,695.368220775,-80.8137541601,299.999965467,12.1218769888,30
11,346,697.16822078,-81.3587541138,299.999917808,21.1218741091,30
12,346,697.184887446,-81.3546541366,299.999917367,21.2052074101,30
11,347,699.16822078,-81.3722461096,299.99986485,31.1218706309,30
12,347,699.184887446,-81.3766451258,299.999864409,31.205203932,30
12,353,711.184887452,-81.9605109981,329.999815325,38.1342480058,30
12,354,713.184887445,-81.2608030791,329.999856602,28.1342515949,30
12,355,715.184887448,-81.5484613778,329.999897876,18.1342549548,30
24,355,715.384887448,-81.5845354835,329.999902003,17.1342552634,30
24,356,717.384887436,-80.2513411213,329.999943273,7.13425840951,30
24,357,719.384887434,-79.9813016045,329.999984544,-2.8657384944,30
24,358,721.384887442,-80.9172523326,330.000025811,-12.8657356762,30
36,358,721.584887452,-81.9562093166,330.000029937,-13.8657354648,30
36,359,723.584887445,-81.2599511855,330.000071201,-23.8657328157,30
36,360,725.584887448,-81.551451882,330.000112465,-33.8657302166,30
48,360,725.784887448,-81.5780621664,330.000116592,-34.8657299552,30
48,361,727.784887436,-80.24795987,330.00015785,-44.8657528778,30
48,362,729.784887434,-79.9827338142,330.000199106,-54.8657877377,30
48,363,731.784887442,-80.9227175367,330.000240362,-64.8658226476,30
60,363,731.984887452,-81.9519066481,330.000244488,-65.8658261846,30
60,364,733.984887445,-81.2591121359,330.00028574,-75.8658324104,30
60,365,735.984887448,-81.5544641626,330.000326992,-85.8658307513,30
72,365,736.184887448,-81.5715962386,330.000331117,-86.8658305839,30
72,366,738.184887436,-80.2445993675,330.000372369,-96.8658288498,30
72,367,740.184887434,-79.9841801158,330.000413615,-106.865827582,30
72,368,742.184887442,-80.9281657994,330.00045486,-116.86582642,30
84,368,742.384887452,-81.9476250896,330.000458984,-117.86582635,30
84,369,744.384887445,-81.2582907843,330.000500229,-127.865825113,30
84,370,746.384887448,-81.5574808642,330.000541468,-137.86582439,30
96,370,746.584887448,-81.5651377681,330.000545592,-138.865824317,30
96,371,748.584887436,-80.2412529817,330.000586831,-148.865823527,30
96,372,750.584887434,-79.9856474835,330.00062807,-158.865822826,30
96,373,752.584887442,-80.933639297,330.000669302,-168.865822608,30
108,373,752.784887452,-81.9433549835,330.000673425,-169.865822632,30
108,374,754.784887445,-81.2574846826,330.000714658,-179.865822339,30
108,375,756.784887448,-81.5605106088,330.000755889,-189.865822182,30
120,375,756.984887448,-81.5586681776,330.000760011,-190.865822203,30
120,376,758.984887436,-80.237913394,330.000801238,-200.865822357,30
120,377,760.984887434,-79.9871379034,330.000842464,-210.865822561,30
