node,seq,time_s,rssi_dbm,uav_x,uav_y,uav_z
15,279,563.234887446,-81.3909191446,59.9999572816,15.9724461259,30
3,280,565.034887447,-81.4469797802,59.9999453194,19.5724449124,30
4,280,565.051554114,-81.4448278498,59.9999452086,19.6057782347,30
3,281,567.034887445,-81.2667928275,59.9999320279,23.5724435084,30
4,281,567.051554112,-81.265956942,59.9999319171,23.6057768307,30
3,282,569.034887445,-81.2496946489,59.9999187364,27.5724421083,30
4,282,569.051554112,-81.2502432543,59.9999186257,27.6057754307,30
3,283,571.034887446,-81.3970985734,59.999905445,31.5724407103,30
4,283,571.051554113,-81.3989857434,59.9999053342,31.6057740327,30
3,284,573.034887449,-81.6971203045,59.9998921535,35.5724393163,30
4,284,573.051554116,-81.7001978102,59.9998920427,35.6057726386,30
4,298,601.051554119,-81.9156287638,89.9998274684,37.7318270282,30
5,298,601.068220786,-81.9120100602,89.9998276346,37.6984937062,30
4,299,603.051554115,-81.5417817812,89.9998474061,33.7318284683,30
5,299,603.068220782,-81.5392421222,89.9998475723,33.6984951462,30
4,300,605.051554113,-81.3095274041,89.9998673439,29.7318299043,30
5,300,605.06822078,-81.3082554228,89.99986751,29.6984965823,30
4,301,607.051554112,-81.2368692802,89.9998872816,25.7318313384,30
5,301,607.068220779,-81.2369685264,89.9998874477,25.6984980163,30
4,302,609.051554113,-81.3297790963,89.9999072192,21.7318319057,30
5,302,609.06822078,-81.3312417508,89.9999073854,21.6984984587,30
4,303,611.051554115,-81.5806514419,89.9999271556,17.7318183398,30
5,303,611.068220782,-81.5833603528,89.9999273218,17.6984848927,30
16,303,611.251554116,-81.6172896631,89.9999291493,17.3318169816,30
4,304,613.051554119,-81.9702596768,89.999947092,13.7318047698,30
5,304,613.068220786,-81.9740176865,89.9999472582,13.6984713228,30
16,304,613.25155411,-80.9852893098,89.9999490857,13.3318034316,30
16,305,615.251554105,-80.4700499878,89.9999690221,9.33178987966,30
16,306,617.251554102,-80.1107687395,89.9999889585,5.33177632371,30
16,307,619.2515541,-79.9398576024,90.0000088949,1.33176276576,30
16,308,621.2515541,-79.9743803305,90.0000288313,-2.66825079619,30
16,309,623.251554103,-80.2107999212,90.0000487677,-6.66826436414,30
16,310,625.251554106,-80.6261075359,90.0000612614,-10.6682683202,30
16,311,627.251554111,-81.1846457364,90.0000698787,-14.6682672742,30
28,311,627.451554118,-81.8267231284,90.0000707404,-15.0682671826,30
29,311,627.468220785,-81.823308429,90.0000708122,-15.1016005078,30
16,312,629.251554118,-81.8468151015,90.000078496,-18.6682662322,30
28,312,629.451554114,-81.4806064253,90.0000793578,-19.0682661186,30
29,312,629.468220781,-81.4783185499,90.0000794296,-19.1015994438,30
28,313,631.451554112,-81.2806682108,90.0000879751,-23.0682650586,30
29,313,631.468220779,-81.2796814888,90.0000880469,-23.1015983838,30
28,314,633.451554112,-81.2426779202,90.0000965924,-27.0682640026,30
29,314,633.468220779,-81.2430739669,90.0000966642,-27.1015973278,30
28,315,635.451554113,-81.3697716954,90.0001052098,-31.0682629486,30
29,315,635.46822078,-81.3715183267,90.0001052816,-31.1015962738,30
28,316,637.451554116,-81.6516351119,90.0001138271,-35.0682618986,30
29,316,637.468220783,-81.6545947818,90.0001138989,-35.1015952238,30
40,316,637.651554114,-81.4770955558,90.0001146888,-35.468261789,30
40,317,639.651554108,-80.8662806379,90.0001273527,-39.4682607882,30
40,318,641.651554104,-80.3805805245,90.0001472877,-43.4682599121,30
40,319,643.651554101,-80.0584914959,90.0001672228,-47.4682590381,30
40,320,645.6515541,-79.9298727629,90.0001871579,-51.468258168,30
40,321,647.651554101,-80.0077180974,90.0002070929,-55.468257302,30
40,322,649.651554103,-80.2840871329,90.000227028,-59.4682564379,30
40,323,651.651554107,-80.7326263577,90.0002469631,-63.4682555779,30
40,324,653.651554113,-81.3161486585,90.0002668981,-67.4682547218,30
52,324,653.851554117,-81.7431917464,90.0002688916,-67.868254643,30
53,324,653.868220784,-81.7399917647,90.0002690578,-67.9015879698,30
40,325,655.651554119,-81.9952053932,90.0002868325,-71.468254027,30
52,325,655.851554114,-81.4259033728,90.0002888259,-71.868253949,30
53,325,655.868220781,-81.4238689603,90.0002889921,-71.9015872773,30
52,326,657.851554112,-81.2589882049,90.0003087602,-75.8682532649,30
53,326,657.868220779,-81.2582770903,90.0003089263,-75.9015865933,30
52,327,659.851554112,-81.2558056538,90.0003286945,-79.8682525849,30
53,327,659.868220779,-81.2564766369,90.0003288606,-79.9015859132,30
52,328,661.851554114,-81.4166188731,90.0003486287,-83.8682519088,30
53,328,661.868220781,-81.4186164739,90.0003487949,-83.9015852372,30
52,329,663.851554117,-81.7285260182,90.000368563,-87.8682512348,30
53,329,663.868220784,-81.731694979,90.0003687291,-87.9015845631,30
64,329,664.051554113,-81.3406669897,90.0003705564,-88.2682511588,30
64,330,666.051554107,-80.752764761,90.0003904907,-92.2682504667,30
64,331,668.051554103,-80.2983249706,90.000410425,-96.2682497787,30
64,332,670.051554101,-80.0147722336,90.0004240484,-100.268249201,30
64,333,672.0515541,-79.9290352634,90.0004326634,-104.268248709,30
64,334,674.051554101,-80.0498491113,90.0004412785,-108.268248221,30
64,335,676.051554104,-80.364986546,90.0004498936,-112.268247737,30
64,336,678.051554108,-80.8450966756,90.0004585086,-116.268247255,30
64,337,680.051554114,-81.4518509502,90.0004671237,-120.268246777,30
76,337,680.251554116,-81.6652558499,90.0004679852,-120.668246732,30
77,337,680.268220783,-81.6622923704,90.000468057,-120.701580061,30
76,338,682.251554113,-81.3778265128,90.0004766003,-124.668246236,30
77,338,682.26822078,-81.3760721133,90.0004766721,-124.701579565,30
76,339,684.251554112,-81.2445302112,90.0004869983,-128.668245773,30
77,339,684.268220779,-81.2441238285,90.0004871644,-128.701579105,30
76,340,686.251554112,-81.2761654662,90.0005069309,-132.668245471,30
77,340,686.268220779,-81.2771388908,90.000507097,-132.701578803,30
76,341,688.251554114,-81.4701179802,90.0005268636,-136.668245173,30
77,341,688.268220781,-81.4723922245,90.0005270297,-136.701578505,30
88,341,688.451554118,-81.8737318372,90.0005288569,-137.068245151,30
76,342,690.251554117,-81.8110462821,90.0005467963,-140.668244877,30
77,342,690.268220785,-81.8144490438,90.0005469624,-140.70157821,30
88,342,690.451554112,-81.2083557249,90.0005487895,-141.068244837,30
88,343,692.451554106,-80.6451187164,90.0005687222,-145.068244523,30
88,344,694.451554103,-80.2236151401,90.0005886549,-149.068244215,30
88,345,696.451554101,-79.9798110994,90.0006085875,-153.068243909,30
88,346,698.4515541,-79.9373503505,90.0006285202,-157.068243605,30
88,347,700.451554102,-80.1005807555,90.0006484523,-161.06824345,30
88,348,702.451554105,-80.4531661994,90.0006683841,-165.068243344,30
88,349,704.451554109,-80.9631326915,90.000688316,-169.06824324,30
100,349,704.651554119,-81.9876157302,90.0006903092,-169.468243249,30
101,349,704.668220786,-81.983830699,90.0006904753,-169.501576582,30
88,350,706.451554115,-81.5913848143,90.0007082479,-173.06824314,30
100,350,706.651554115,-81.5931882304,90.0007102411,-173.468243129,30
101,350,706.668220782,-81.5904456398,90.0007104072,-173.501576462,30
100,351,708.651554113,-81.3365835884,90.0007301729,-177.468243013,30
101,351,708.66822078,-81.3350823383,90.000730339,-177.501576346,30
100,352,710.651554112,-81.2373943688,90.0007501048,-181.468242899,30
101,352,710.668220779,-81.2372545264,90.0007502709,-181.501576232,30
100,353,712.651554113,-81.3037298992,90.0007700367,-185.468242789,30
101,353,712.66822078,-81.3049627276,90.0007702028,-185.501576122,30
100,354,714.651554115,-81.5301320655,90.0007859215,-189.468242748,30
101,354,714.668220782,-81.5326382833,90.0007859933,-189.501576083,30
112,354,714.851554117,-81.7276840902,90.0007867828,-189.86824276,30
100,355,716.651554118,-81.8989913714,90.0007945343,-193.46824283,30
101,355,716.668220785,-81.9025861749,90.0007946061,-193.501576165,30
112,355,716.85155411,-81.080519711,90.0007953956,-193.868242822,30
112,356,718.851554105,-80.5437119892,90.0008040084,-197.868242888,30
112,357,720.851554102,-80.1567572574,90.0008126212,-201.868242958,30
112,358,722.8515541,-79.9537673244,90.000821234,-205.86824303,30
112,359,724.8515541,-79.9547791902,90.0008298468,-209.868243106,30
112,360,726.851554102,-80.1596890739,90.0008384596,-213.868243186,30
112,361,728.851554106,-80.5482856232,90.0008470724,-217.86824327,30
112,362,730.851554107,-80.7270186321,93.7788896343,-218.667753215,30
112,363,732.85155411,-81.058668537,97.7244733715,-219.325333821,30
112,364,734.851554115,-81.5332805399,101.670057113,-219.982914427,30
113,365,736.868220786,-81.9469338244,105.648520717,-220.645974872,30
113,366,738.868220782,-81.563242822,109.59410444,-221.303555475,30
113,367,740.86822078,-81.3194505626,113.539688168,-221.961136079,30
113,368,742.868220779,-81.2343320009,117.485271897,-222.618716684,30
113,369,744.868220777,-81.0455764597,120.000902949,-221.588310243,30
113,370,746.868220772,-80.5164853173,120.000887692,-217.588310145,30
113,371,748.868220769,-80.1394828282,120.000872436,-213.588310043,30
113,372,750.868220767,-79.9480902967,120.000857179,-209.588309939,30
113,373,752.868220767,-79.9612825675,120.000841923,-205.588309831,30
113,374,754.868220769,-80.1777067999,120.000826666,-201.588309719,30
113,375,756.868220773,-80.5761152794,120.00081141,-197.588309603,30
101,376,758.668220786,-81.9568123224,120.000797679,-193.98830948,30
102,376,758.684887452,-81.9530889499,120.000797552,-193.954976147,30
113,376,758.868220778,-81.121746965,120.000796153,-193.588309485,30
101,377,760.668220782,-81.5710027487,120.000782422,-189.988309523,30
102,377,760.684887448,-81.5683366239,120.000782295,-189.954976192,30
113,377,760.868220784,-81.7750384657,120.000780896,-189.588309527,30
101,378,762.66822078,-81.3246336788,120.000767164,-185.988309607,30
102,378,762.684887446,-81.3232196557,120.000767037,-185.954976276,30
101,379,764.668220779,-81.236640434,120.000751907,-181.988309689,30
102,379,764.684887445,-81.2365919196,120.00075178,-181.954976358,30
101,380,766.66822078,-81.3142344981,120.000736649,-177.988309767,30
102,380,766.684887446,-81.3155549591,120.000736522,-177.954976436,30
89,381,768.468220785,-81.8190842834,120.000722918,-174.388309829,30
101,381,768.668220782,-81.551043993,120.000721392,-173.988309843,30
102,381,768.684887448,-81.55362607,120.000721265,-173.954976512,30
89,382,770.468220778,-81.1602876312,120.00070766,-170.388309923,30
101,382,770.668220786,-81.9287614861,120.000706134,-169.988309915,30
102,382,770.684887452,-81.9324141649,120.000706007,-169.954976584,30
89,383,772.468220773,-80.6066701265,120.000692403,-166.388310013,30
89,384,774.468220769,-80.1978265392,120.000677145,-162.388310134,30
89,385,776.468220767,-79.9690800536,120.000661887,-158.388310408,30
89,386,778.468220767,-79.9427690632,120.000646628,-154.388310678,30
89,387,780.468220769,-80.1215904428,120.00063137,-150.388310944,30
89,388,782.468220772,-80.4877373018,120.000616111,-146.388311208,30
89,389,784.468220777,-81.0083593948,120.000600853,-142.388311468,30
77,390,786.268220783,-81.6344412573,120.00058712,-138.788311699,30
78,390,786.284887449,-81.6315601128,120.000586993,-138.75497837,30
89,390,786.468220783,-81.6441677918,120.000585595,-138.388311726,30
77,391,788.26822078,-81.3597721083,120.000571862,-134.788311975,30
78,391,788.284887446,-81.3581111809,120.000571735,-134.754978646,30
77,392,790.268220779,-81.2406666036,120.000556603,-130.788312353,30
78,392,790.284887445,-81.2403575878,120.000556476,-130.754979025,30
77,393,792.268220779,-81.2868131415,120.000541344,-126.788312811,30
78,393,792.284887445,-81.2878813609,120.000541216,-126.754979483,30
65,394,794.068220786,-81.9532793316,120.00052761,-123.188313209,30
77,394,794.268220781,-81.4944052662,120.000526084,-122.788313265,30
78,394,794.284887447,-81.4967630165,120.000525957,-122.754979937,30
65,395,796.068220779,-81.2788016651,120.000512351,-119.188313681,30
77,395,796.268220785,-81.8471324831,120.000510825,-118.788313715,30
78,395,796.284887451,-81.8506015765,120.000510697,-118.754980387,30
65,396,798.068220774,-80.7021139061,120.000497091,-115.188314149,30
65,397,800.06822077,-80.2627364919,120.000481832,-111.188314615,30
65,398,802.068220768,-79.9974667709,120.000466572,-107.188315077,30
65,399,804.068220767,-79.9317530316,120.000451313,-103.188315538,30
65,400,806.068220768,-80.0723088146,120.000436052,-99.1883161824,30
65,401,808.068220771,-80.4049765897,120.000420792,-95.1883168244,30
65,402,810.068220776,-80.8991418411,120.000405531,-91.1883174625,30
53,403,811.868220783,-81.7027858641,120.000391797,-87.5883180317,30
54,403,811.884887449,-81.6996972163,120.000391669,-87.5549847051,30
65,403,812.068220782,-81.51607509,120.000390271,-87.1883180985,30
53,404,813.86822078,-81.4005819685,120.000376536,-83.5883186857,30
54,404,813.884887446,-81.3986789709,120.000376409,-83.5549853591,30
53,405,815.868220779,-81.2507231097,120.000361276,-79.5883193358,30
54,405,815.884887445,-81.2501545247,120.000361148,-79.5549860092,30
53,406,817.868220779,-81.2652810674,120.000346015,-75.5883199838,30
54,406,817.884887445,-81.2660938242,120.000345888,-75.5549866572,30
53,407,819.868220781,-81.443051753,120.000326652,-71.5883206952,30
54,407,819.884887447,-81.4451799013,120.000326431,-71.5549873702,30
41,408,821.66822078,-81.4008479016,120.00030273,-67.9883214479,30
53,408,821.868220784,-81.7698703591,120.000300072,-67.5883215233,30
54,408,821.88488745,-81.7731519658,120.000299851,-67.5549881983,30
41,409,823.668220775,-80.8025414028,120.00027615,-63.988322292,30
41,410,825.668220771,-80.3339904499,120.000249571,-59.9883231341,30
41,411,827.668220768,-80.0331431908,120.000222991,-55.9883239742,30
41,412,829.668220767,-79.9282768595,120.000196411,-51.9883248103,30
41,413,831.668220768,-80.0300398572,120.000169831,-47.9883256424,30
41,414,833.668220771,-80.3280928275,120.000143251,-43.9883264705,30
41,415,835.668220775,-80.794372836,120.0001253,-39.9883274414,30
29,416,837.468220784,-81.7758467893,120.000111564,-36.388328345,30
30,416,837.48488745,-81.772570587,120.000111437,-36.3549950215,30
41,416,837.66822078,-81.3910116707,120.000110037,-35.9883284554,30
29,417,839.468220781,-81.4469313347,120.000096301,-32.388329375,30
30,417,839.484887447,-81.4448045264,120.000096174,-32.3549960515,30
29,418,841.468220779,-81.2667657815,120.000081039,-28.388330403,30
30,418,841.484887445,-81.2659525559,120.000080912,-28.3549970796,30
29,419,843.468220779,-81.2496905336,120.000065777,-24.3883314271,30
30,419,843.484887445,-81.2502586002,120.000065649,-24.3549981036,30
29,420,845.46822078,-81.3971170291,120.000050514,-20.3883324491,30
30,420,845.484887446,-81.3990199845,120.000050387,-20.3549991256,30
17,421,847.268220782,-81.5261613505,120.000036778,-16.7883333667,30
29,421,847.468220783,-81.6971592165,120.000035252,-16.3883334671,30
30,421,847.484887449,-81.7002486796,120.000035125,-16.3550001437,30
17,422,849.268220776,-80.9076742525,120.000021516,-12.7883334903,30
17,423,851.268220771,-80.4113494052,120.000006252,-8.78831990637,30
17,424,853.268220768,-80.0759743469,119.999990989,-4.7883063184,30
17,425,855.268220767,-79.9323534967,119.999975726,-0.788292726426,30
17,426,857.268220768,-79.9949415077,119.999960462,3.21172086954,30
17,427,859.26822077,-80.2573417902,119.999945199,7.21173446752,30
17,428,861.268220774,-80.6943430661,119.999929936,11.2117480695,30
5,429,863.068220785,-81.8534530076,119.999916199,14.8117603261,30
6,429,863.084887451,-81.8499851106,119.999916071,14.8450937713,30
17,429,863.268220779,-81.2692528553,119.999914672,15.2117616735,30
5,430,865.068220781,-81.498705016,119.999900935,18.8117669785,30
6,430,865.084887447,-81.496347542,119.999900807,18.8451002989,30
17,430,865.268220786,-81.9425339774,119.999899408,19.2117668485,30
5,431,867.068220779,-81.2887682493,119.99988567,22.8117655745,30
6,431,867.084887445,-81.2876996689,119.999885543,22.8450988949,30
5,432,869.068220779,-81.240116703,119.999870406,26.8117641745,30
6,432,869.084887445,-81.2404252051,119.999870279,26.8450974948,30
5,433,871.06822078,-81.3567623701,119.999855141,30.8117627765,30
6,433,871.084887446,-81.3584231639,119.999855014,30.8450960968,30
5,434,873.068220783,-81.6292104872,119.999839877,34.8117613824,30
6,434,873.084887449,-81.6320922947,119.99983975,34.8450947028,30
7,448,901.101554119,-81.9969019675,149.999856369,38.4596023015,30
6,449,903.084887448,-81.6026969649,149.999866872,34.4929370616,30
7,449,903.101554115,-81.5999254506,149.999866961,34.4596037395,30
6,450,905.084887446,-81.341815282,149.999877464,30.4929384956,30
7,450,905.101554113,-81.3402826316,149.999877552,30.4596051735,30
6,451,907.084887445,-81.237929059,149.999888056,26.4929399276,30
7,451,907.101554112,-81.2377580905,149.999888144,26.4596066056,30
6,452,909.084887445,-81.2995222385,149.999898648,22.4929413577,30
7,452,909.101554112,-81.3007273005,149.999898736,22.4596080356,30
6,453,911.084887448,-81.5215253922,149.999919055,18.4929426187,30
7,453,911.101554115,-81.5240056344,149.999919238,18.459609295,30
18,453,911.28488745,-81.7475070898,149.999921246,18.0929427389,30
6,454,913.084887451,-81.8866276372,149.999940965,14.4929438547,30
7,454,913.101554118,-81.8901977834,149.999941147,14.4596105311,30
18,454,913.284887444,-81.0977512794,149.999943155,14.0929439929,30
18,455,915.284887439,-80.5572194063,149.999965065,10.092945245,30
18,456,917.284887435,-80.165440122,149.999986974,6.09294649504,30
18,457,919.284887433,-79.9568027077,150.000008883,2.0929477411,30
18,458,921.284887433,-79.951855758,150.000030792,-1.90705101684,30
18,459,923.284887435,-80.1511066406,150.000052701,-5.90704977878,30
18,460,925.284887438,-80.5348591548,150.000069321,-9.90704863059,30
18,461,927.284887443,-81.0691888964,150.00007991,-13.9070475866,30
30,461,927.484887451,-81.9071881415,150.000080969,-14.3070474972,30
31,461,927.501554118,-81.9035686307,150.000081057,-14.3403808224,30
18,462,929.28488745,-81.7146243273,150.0000905,-17.9070465466,30
30,462,929.484887448,-81.5358600114,150.000091559,-18.3070464372,30
31,462,929.501554115,-81.5333245545,150.000091647,-18.3403797624,30
30,463,931.484887446,-81.3065639424,150.000102148,-22.3070453791,30
31,463,931.501554113,-81.3053005116,150.000102236,-22.3403787044,30
30,464,933.484887445,-81.2371047319,150.000112737,-26.3070443231,30
31,464,933.501554112,-81.2372154565,150.000112825,-26.3403776483,30
30,465,935.484887446,-81.3331941016,150.000123326,-30.3070432711,30
31,465,935.501554113,-81.334669337,150.000123415,-30.3403765963,30
30,466,937.484887448,-81.5869706347,150.000133916,-34.3070422211,30
31,466,937.501554115,-81.5896915328,150.000134004,-34.3403755463,30
42,466,937.684887448,-81.6041829467,150.000134975,-34.7070421157,30
30,467,939.484887452,-81.9790218727,150.000145267,-38.3070411877,30
31,467,939.501554119,-81.9827899014,150.000145449,-38.3403745145,30
42,467,939.684887442,-80.9740709511,150.000147457,-38.7070410811,30
42,468,941.684887438,-80.4614897615,150.000169364,-42.7070402071,30
42,469,943.684887435,-80.1055863494,150.000191271,-46.707039335,30
42,470,945.684887433,-79.9385528775,150.000213177,-50.707038465,30
42,471,947.684887433,-79.9770863884,150.000235084,-54.7070375989,30
42,472,949.684887436,-80.2172400318,150.000256991,-58.7070367388,30
42,473,951.684887439,-80.6356836326,150.000278897,-62.7070358788,30
42,474,953.684887445,-81.1966024794,150.000300804,-66.7070350247,30
54,474,953.884887451,-81.8187749685,150.000302995,-67.1070349501,30
55,474,953.901554118,-81.8153684653,150.000303177,-67.1403682769,30
42,475,955.684887451,-81.8603982717,150.000315157,-70.7070342961,30
54,475,955.884887447,-81.475279199,150.000316216,-71.1070342203,30
55,475,955.901554114,-81.4730007611,150.000316304,-71.1403675487,30
54,476,957.884887445,-81.2783664052,150.000326803,-75.1070335383,30
55,476,957.901554112,-81.2773898561,150.000326891,-75.1403668667,30
54,477,959.884887445,-81.2435905922,150.00033739,-79.1070328603,30
55,477,959.901554112,-81.2439958421,150.000337478,-79.1403661887,30
54,478,961.884887446,-81.3738233092,150.000347977,-83.1070321843,30
55,478,961.901554113,-81.3755764677,150.000348065,-83.1403655126,30
54,479,963.884887449,-81.6585054164,150.000358564,-87.1070315123,30
55,479,963.901554116,-81.6614677239,150.000358652,-87.1403648406,30
66,479,964.084887447,-81.4643199249,150.000359622,-87.5070314405,30
66,480,966.084887441,-80.8555501848,150.000370209,-91.5070307505,30
66,481,968.084887437,-80.3726683102,150.000380796,-95.5070300644,30
66,482,970.084887434,-80.0540873507,150.00039554,-99.5070294502,30
66,483,972.084887433,-79.9294111759,150.000417444,-103.50702896,30
66,484,974.084887434,-80.0112468953,150.000439348,-107.507028474,30
66,485,976.084887436,-80.2912519594,150.000461253,-111.50702799,30
66,486,978.08488744,-80.7427806505,150.000483157,-115.50702751,30
66,487,980.084887446,-81.3285241747,150.000505061,-119.507027034,30
78,487,980.28488745,-81.735751257,150.000507252,-119.907026993,30
79,487,980.301554117,-81.7325609041,150.000507434,-119.940360323,30
78,488,982.284887447,-81.421181886,150.000529156,-123.907026499,30
79,488,982.301554114,-81.4191589635,150.000529338,-123.940359829,30
78,489,984.284887445,-81.2573521684,150.00055106,-127.907026007,30
79,489,984.301554112,-81.2566530004,150.000551243,-127.940359337,30
78,490,986.284887445,-81.2573888791,150.000562015,-131.907025701,30
79,490,986.301554112,-81.2580738937,150.000562103,-131.940359032,30
78,491,988.284887447,-81.4212905943,150.000572599,-135.907025405,30
79,491,988.301554114,-81.4233025356,150.000572688,-135.940358736,30
78,492,990.28488745,-81.7359234953,150.000583184,-139.907025111,30
79,492,990.301554117,-81.7391055597,150.000583272,-139.940358442,30
90,492,990.484887446,-81.3282571964,150.000584242,-140.307025073,30
90,493,992.48488744,-80.7425613397,150.000594827,-144.307024761,30
90,494,994.484887436,-80.2910968891,150.000605412,-148.307024453,30
90,495,996.484887434,-80.0111700568,150.000615996,-152.307024149,30
90,496,998.484887433,-79.9294202996,150.000626581,-156.307023847,30
90,497,1000.48488743,-80.0541815168,150.000643585,-160.307023651,30
90,498,1002.48488744,-80.3728382707,150.000665487,-164.307023545,30
90,499,1004.48488744,-80.8557811496,150.000687389,-168.307023441,30
90,500,1006.48488745,-81.464595256,150.000709291,-172.307023341,30
102,500,1006.68488745,-81.6583580372,150.000711481,-172.707023334,30
103,500,1006.70155412,-81.6553935336,150.000711663,-172.740356667,30
102,501,1008.68488745,-81.3737421153,150.000733382,-176.707023216,30
103,501,1008.70155411,-81.3719842959,150.000733565,-176.740356549,30
102,502,1010.68488744,-81.2435827903,150.000755284,-180.707023102,30
103,502,1010.70155411,-81.2431697741,150.000755467,-180.740356435,30
102,503,1012.68488744,-81.2784334662,150.000777186,-184.70702299,30
103,503,1012.70155411,-81.2793986391,150.000777368,-184.740356323,30
102,504,1014.68488745,-81.4754161545,150.000797194,-188.707022914,30
103,504,1014.70155411,-81.4776800087,150.000797282,-188.740356248,30
114,504,1014.88488745,-81.8601055546,150.000798252,-189.107022929,30
102,505,1016.68488745,-81.8189712404,150.000807776,-192.707022999,30
103,505,1016.70155412,-81.8223635213,150.000807864,-192.740356334,30
114,505,1016.88488744,-81.1963445075,150.000808834,-193.107022993,30
114,506,1018.88488744,-80.6354766671,150.000819416,-197.107023061,30
114,507,1020.88488744,-80.217100444,150.000829999,-201.107023133,30
114,508,1022.88488743,-79.9770272071,150.000840581,-205.107023205,30
114,509,1024.88488743,-79.9385802143,150.000851163,-209.107023283,30
114,510,1026.88488744,-80.1056974801,150.000861745,-213.107023365,30
114,511,1028.88488744,-80.4616740168,150.000872327,-217.107023449,30
114,512,1030.88488744,-80.3871601876,152.358683287,-216.072978239,30
114,513,1032.88488744,-80.3164329059,155.431557332,-213.512230433,30
114,514,1034.88488744,-80.4390920178,158.504431382,-210.951482624,30
114,515,1036.88488744,-80.7435031069,161.577305433,-208.390734814,30
115,515,1036.90155412,-81.8017273479,161.602912732,-208.369395236,30
114,516,1038.88488745,-81.2030563278,164.650179487,-205.829987001,30
115,516,1038.90155411,-81.3094188162,164.675786773,-205.808647434,30
114,517,1040.88488745,-81.7831201335,167.723053542,-203.269239187,30
115,517,1040.90155411,-80.9497493158,167.748660814,-203.247899632,30
115,518,1042.90155411,-80.7506042302,170.821534858,-200.687151828,30
103,519,1044.70155412,-81.8382634224,173.587121517,-198.382478787,30
115,519,1044.90155411,-80.7291798265,173.894408905,-198.126404021,30
103,520,1046.70155412,-81.7632380598,176.659995563,-195.821730982,30
115,520,1046.90155411,-80.8874056647,176.967282955,-195.565656211,30
103,521,1048.70155412,-81.839671171,179.732869611,-193.260983174,30
104,521,1048.71822079,-81.9095361348,179.758476896,-193.239643608,30
115,521,1048.90155411,-81.2140896316,180.000766437,-192.986459023,30
103,522,1050.70155411,-81.5244675737,180.000750933,-189.386459089,30
104,522,1050.71822078,-81.5219920386,180.000750789,-189.353125756,30
115,522,1050.90155412,-81.8802301525,180.00074921,-188.986459091,30
103,523,1052.70155411,-81.3009533868,180.000733705,-185.386459175,30
104,523,1052.71822078,-81.2997550081,180.000733562,-185.353125842,30
103,524,1054.70155411,-81.2377317305,180.000716478,-181.386459255,30
104,524,1054.71822078,-81.2379082982,180.000716334,-181.353125922,30
103,525,1056.70155411,-81.3400063593,180.000699251,-177.386459334,30
104,525,1056.71822078,-81.3415434929,180.000699107,-177.353126,30
91,526,1058.50155412,-81.7147950068,180.000683746,-173.786459398,30
103,526,1058.70155411,-81.5994217192,180.000682023,-173.38645941,30
104,526,1058.71822078,-81.6021966487,180.00068188,-173.353126076,30
91,527,1060.50155411,-81.0693367266,180.000666519,-169.786459492,30
103,527,1060.70155412,-81.9962075543,180.000664796,-169.386459482,30
91,528,1062.5015541,-80.5349743947,180.000649291,-165.786459582,30
91,529,1064.5015541,-80.1511799154,180.000632064,-161.786459726,30
91,530,1066.5015541,-79.9518801915,180.000614835,-157.786459999,30
91,531,1068.5015541,-79.9567758902,180.000597607,-153.786460267,30
91,532,1070.5015541,-80.1653648998,180.000580378,-149.786460531,30
91,533,1072.50155411,-80.5571029843,180.000563149,-145.786460791,30
79,534,1074.30155412,-81.97477844,180.000547644,-142.186461006,30
80,534,1074.31822079,-81.9710241269,180.0005475,-142.153127674,30
91,534,1074.50155411,-81.0976031887,180.000545921,-141.786461049,30
79,535,1076.30155412,-81.5839077307,180.000530415,-138.186461282,30
80,535,1076.31822078,-81.5812035025,180.000530272,-138.15312795,30
91,535,1076.50155412,-81.7473370842,180.000528692,-137.786461305,30
79,536,1078.30155411,-81.3315345653,180.000513187,-134.186461554,30
80,536,1078.31822078,-81.3300776515,180.000513043,-134.153128222,30
79,537,1080.30155411,-81.2369817498,180.000495957,-130.186461958,30
80,537,1080.31822078,-81.2368893283,180.000495813,-130.153128628,30
79,538,1082.30155411,-81.3079876114,180.000478727,-126.186462412,30
80,538,1082.31822078,-81.3092674505,180.000478583,-126.153129082,30
67,539,1084.10155412,-81.8470692115,180.000463219,-122.586462812,30
79,539,1084.30155412,-81.5387146978,180.000461496,-122.186462864,30
80,539,1084.31822078,-81.5412630999,180.000461353,-122.153129534,30
67,540,1086.10155411,-81.1848691738,180.000445989,-118.586463282,30
79,540,1086.30155412,-81.9112618601,180.000444266,-118.186463312,30
80,540,1086.31822079,-81.9148899694,180.000444123,-118.153129982,30
67,541,1088.10155411,-80.6262862035,180.000428759,-114.586463749,30
67,542,1090.1015541,-80.21092015,180.000411529,-110.586464211,30
67,543,1092.1015541,-79.9744308817,180.000394298,-106.586464673,30
67,544,1094.1015541,-79.9398319272,180.000378345,-102.58646515,30
67,545,1096.1015541,-80.1106680447,180.000372432,-98.5864657921,30
67,546,1098.10155411,-80.4698826731,180.000366519,-94.5864664321,30
67,547,1100.10155411,-80.985068337,180.000360606,-90.5864670681,30
55,548,1101.90155412,-81.6483951931,180.000355284,-86.9864676375,30
56,548,1101.91822078,-81.6454687706,180.000355235,-86.9531343089,30
67,548,1102.10155412,-81.6170293482,180.000354693,-86.5864677021,30
55,549,1103.90155411,-81.3678794235,180.000349371,-82.9864682895,30
